,Id,Similarity
0,13443541_gab,0.14285714285714285
1,27478936_gab,0.23076923076923078
2,1480557_gab,0.15384615384615385
3,21726323_gab,0.18181818181818182
4,14835583_gab,0.07692307692307693
5,27251442_gab,0.14285714285714285
6,11133060_gab,0.125
7,25665650_gab,0.42857142857142855
8,20893287_gab,0.0
9,25516280_gab,0.06666666666666667
10,3168947_gab,0.4230769230769231
11,15553301_gab,0.25
12,27872681_gab,0.25
13,24549535_gab,0.07692307692307693
14,11684884_gab,0.16666666666666666
15,1178771153156018176_twitter,0.375
16,25847294_gab,0.2857142857142857
17,17821245_gab,0.07692307692307693
18,6453946_gab,0.41935483870967744
19,11474597_gab,0.07142857142857142
20,1178941622815526912_twitter,0.25
21,11272788_gab,0.1111111111111111
22,8968572_gab,0.0625
23,17973079_gab,1.0
24,21209515_gab,0.23076923076923078
25,1178749717003558912_twitter,0.0
26,7711217_gab,0.0
27,17397697_gab,0.36363636363636365
28,9827968_gab,0.15384615384615385
29,11580960_gab,0.15384615384615385
30,6893433_gab,0.125
31,25355082_gab,0.09090909090909091
32,14877373_gab,0.16666666666666666
33,22545451_gab,0.07692307692307693
34,27162115_gab,0.3333333333333333
35,17965117_gab,0.3333333333333333
36,22669058_gab,0.0
37,25551077_gab,0.2
38,16752837_gab,0.07692307692307693
39,15968656_gab,0.08333333333333333
40,20872466_gab,0.0
41,12168951_gab,0.21052631578947367
42,1178783419188174848_twitter,0.0
43,11657882_gab,0.0
44,23964065_gab,0.6
45,19137586_gab,0.375
46,22971068_gab,0.0
47,14046032_gab,0.1111111111111111
48,17964759_gab,0.14285714285714285
49,9814962_gab,0.26666666666666666
50,25030808_gab,0.5333333333333333
51,17524279_gab,0.08333333333333333
52,22341093_gab,0.25
53,11800714_gab,0.07142857142857142
54,2892220_gab,0.07692307692307693
55,1178773239566405633_twitter,0.0
56,1178981359991349248_twitter,0.16666666666666666
57,10060746_gab,0.08333333333333333
58,2372101_gab,0.14285714285714285
59,19090207_gab,0.25
60,14265205_gab,0.26666666666666666
61,1178311052062277634_twitter,0.07142857142857142
62,14269466_gab,0.35714285714285715
63,17825834_gab,0.25
64,19513796_gab,0.07692307692307693
65,13338889_gab,0.1111111111111111
66,18211625_gab,0.07692307692307693
67,22771907_gab,0.6666666666666666
68,18538260_gab,0.0625
69,20151499_gab,0.07692307692307693
70,13500230_gab,0.17647058823529413
71,23956986_gab,0.2222222222222222
72,13261438_gab,0.08333333333333333
73,19406744_gab,0.0
74,23383427_gab,0.125
75,21603448_gab,0.23076923076923078
76,14408681_gab,0.0
77,26107989_gab,0.07692307692307693
78,16350214_gab,0.08333333333333333
79,18837400_gab,0.15384615384615385
80,18744398_gab,0.16666666666666666
81,19840172_gab,0.1111111111111111
82,15025367_gab,0.3333333333333333
83,25629260_gab,0.07692307692307693
84,19410887_gab,0.5
85,21838010_gab,0.09090909090909091
86,4120470_gab,0.0
87,16866274_gab,0.2222222222222222
88,5390438_gab,0.2727272727272727
89,20120250_gab,0.06666666666666667
90,17615865_gab,1.0
91,21611117_gab,0.07142857142857142
92,15782348_gab,0.3
93,7981655_gab,0.1
94,18230837_gab,0.2857142857142857
95,25706209_gab,0.07142857142857142
96,21735535_gab,0.0625
97,17179582_gab,0.07692307692307693
98,21547300_gab,0.07692307692307693
99,21357074_gab,0.13333333333333333
100,24844856_gab,0.07142857142857142
101,23801279_gab,0.5555555555555556
102,11534429_gab,0.23076923076923078
103,22088852_gab,0.26666666666666666
104,14035101_gab,0.07692307692307693
105,27944432_gab,0.125
106,13797010_gab,0.14285714285714285
107,14987108_gab,0.0
108,12443667_gab,0.07692307692307693
109,25733215_gab,0.0
110,22107142_gab,0.07692307692307693
111,24402010_gab,0.16666666666666666
112,16935519_gab,0.2
113,24133934_gab,0.09090909090909091
114,26030631_gab,0.125
115,12860828_gab,0.2222222222222222
116,24867691_gab,0.5625
117,21342377_gab,0.09090909090909091
118,17255262_gab,0.0
119,2958188_gab,0.07142857142857142
120,1179089592819032069_twitter,0.23076923076923078
121,21929907_gab,0.09090909090909091
122,16147501_gab,0.13333333333333333
123,13489643_gab,0.2
124,17511834_gab,0.09090909090909091
125,1178658944136429571_twitter,0.125
126,24473478_gab,0.06666666666666667
127,22968073_gab,0.5714285714285714
