Word,Value,Tweet_id
faggots,0.2807670732108354,13443541_gab
vegas,-0.16883358312930616,13443541_gab
kill,0.14418738089096114,13443541_gab
everyone,-0.11254390503010027,13443541_gab
these,0.11229204062799385,13443541_gab
multiple,-0.10550344155408352,13443541_gab
girl,-0.10048181791478172,13443541_gab
days,0.07772160584608515,13443541_gab
freeing,-0.06807717927845208,13443541_gab
couple,0.06713266499022463,13443541_gab
who,0.05635638665962598,13443541_gab
here,0.05302900555450682,13443541_gab
a,-0.04863110368041325,13443541_gab
exposed,-0.04230880138685093,13443541_gab
and,0.04215403554132854,13443541_gab
killed,0.03844530722637329,13443541_gab
use,-0.038140590883883205,13443541_gab
shooters,-0.0356141210639342,13443541_gab
evil,-0.03335529142965125,13443541_gab
later,0.023343098812170726,13443541_gab
i,-0.005823581438856559,1095376480274735105_twitter
fucking,0.0040376328711980896,1095376480274735105_twitter
game,-0.003927220160919851,1095376480274735105_twitter
hate,0.00036872226629345564,1095376480274735105_twitter
this,7.351628276866197e-05,1095376480274735105_twitter
hahaha,0.0011613863061338166,1146008465581547521_twitter
user,-0.0007991724284793105,1146008465581547521_twitter
bitch,0.0004897914300306089,1146008465581547521_twitter
me,-0.00044712933909170664,1146008465581547521_twitter
dumb,-0.0003137401049377379,1146008465581547521_twitter
blocked,-9.610330461171394e-05,1146008465581547521_twitter
thee,0.0042507749475865705,24752762_gab
speech,-0.002878241260061466,24752762_gab
amendment,-0.0022976659373854826,24752762_gab
is,-0.0022356327817972463,24752762_gab
for,-0.0019703415072835355,24752762_gab
first,-0.0015857154332654553,24752762_gab
and,-0.0013800011672834124,24752762_gab
not,0.000996381790031097,24752762_gab
our,0.0008324834989965576,24752762_gab
violence,-0.0003426340995587951,24752762_gab
me,0.00029954611720040073,24752762_gab
their,6.730717621152309e-05,24752762_gab
nehlen,0.00924203043013728,22456269_gab
but,-0.006875360734782827,22456269_gab
jews,0.003781059312533355,22456269_gab
criticized,0.0035299120793553123,22456269_gab
paul,-0.0025299359987033566,22456269_gab
tho,-0.00022060841734625983,22456269_gab
white,0.003112703640489103,9727340_gab
westernvalues,0.0030854201364713956,9727340_gab
freedom,-0.002782379579176649,9727340_gab
our,0.002747316664316149,9727340_gab
a,0.0025285298556709654,9727340_gab
right,-0.00230882748389503,9727340_gab
european,0.0021175447325829156,9727340_gab
immigrants,-0.002104884258559217,9727340_gab
tyranny,0.001992376125477772,9727340_gab
far,0.0019610372489521884,9727340_gab
stand,-0.0016426572563410285,9727340_gab
hostile,0.0015693875217420794,9727340_gab
family,-0.0014558644518348602,9727340_gab
families,-0.0012498221481223799,9727340_gab
people,-0.0011899938389346271,9727340_gab
nations,-0.001157822641613601,9727340_gab
who,-0.0010688238255553097,9727340_gab
term,-0.0008166263965693818,9727340_gab
describe,-0.0005765097799189427,9727340_gab
up,0.00038582584012083993,9727340_gab
jews,-0.1458684724590793,27478936_gab
tommy,0.09605012687385707,27478936_gab
of,-0.07447902193378841,27478936_gab
bye,-0.06955361854927161,27478936_gab
jew,0.05795729291616593,27478936_gab
for,0.03969728897471772,27478936_gab
the,-0.03891581854518993,27478936_gab
their,0.03534308962204662,27478936_gab
good,0.031288195640932576,27478936_gab
will,-0.012730458487565315,27478936_gab
holocaust,0.009717075816336965,27478936_gab
if,0.007133337039214589,27478936_gab
its,-0.004927576307347034,27478936_gab
one,-0.0015143484279591117,27478936_gab
own,0.0006974220022309709,27478936_gab
honky,0.004626693015251247,10068208_gab
user,-0.0010270680519995582,10068208_gab
it,-0.0009760267160751679,10068208_gab
families,0.000802499122981712,10068208_gab
black,0.0007705569588427558,10068208_gab
truly,0.0007595569657918462,10068208_gab
could,0.0006641537906831389,10068208_gab
packed,-0.0006025024173383374,10068208_gab
white,-0.0005309565367871423,10068208_gab
ball,-0.000488729971008183,10068208_gab
was,-0.00047897324862954094,10068208_gab
as,-0.00047565910055600387,10068208_gab
see,0.0004508801009304075,10068208_gab
eye,0.00042761310822354306,10068208_gab
minor,0.0003503702349401657,10068208_gab
league,0.0003474025905266402,10068208_gab
majority,-0.0003354861407330837,10068208_gab
with,-0.00033537120975918517,10068208_gab
yesterday,-0.0001963144740727605,10068208_gab
is,-4.428319676450863e-05,10068208_gab
mulatos,0.4923097494373469,12861638_gab
slavs,0.0854020661631847,12861638_gab
pakis,0.08425729189783064,12861638_gab
maybe,0.07155230932534712,12861638_gab
enemies,0.06679900786853209,12861638_gab
greek,-0.05292245177945729,12861638_gab
jews,0.049347718771237434,12861638_gab
asians,-0.04873992053893982,12861638_gab
mezistos,0.04779038886813297,12861638_gab
mixes,0.04295771864627258,12861638_gab
blacks,0.04181549931199753,12861638_gab
tolerable,0.03842813996785858,12861638_gab
chinese,0.035466068355680315,12861638_gab
of,-0.03271929021546422,12861638_gab
ethnic,-0.029324060741403576,12861638_gab
any,-0.02643461265339546,12861638_gab
arabs,-0.020083834405137203,12861638_gab
japanese,-0.012981899143645422,12861638_gab
south,0.012460883360188434,12861638_gab
americans,0.008525927987381226,12861638_gab
eating,0.09400592859933123,1248575708726792192_twitter
muslims,0.08268855831520716,1248575708726792192_twitter
indiashatevirus,-0.08147375672509821,1248575708726792192_twitter
the,0.07227888903304948,1248575708726792192_twitter
hatred,0.06389325208007936,1248575708726792192_twitter
who,0.061505834205870864,1248575708726792192_twitter
fish,0.061126047025631396,1248575708726792192_twitter
because,-0.05134306914004588,1248575708726792192_twitter
modi,-0.05042985662507586,1248575708726792192_twitter
his,0.04548170266018392,1248575708726792192_twitter
of,-0.03037874589087406,1248575708726792192_twitter
one,0.025267147033847366,1248575708726792192_twitter
is,-0.024978184841831393,1248575708726792192_twitter
towards,-0.016427711312990825,1248575708726792192_twitter
just,0.003670496672061269,1248575708726792192_twitter
evil,8.499831235936613e-05,1248575708726792192_twitter
faggot,0.007808075323036951,1179090464290611201_twitter
tj3,-0.0038714700335473824,1179090464290611201_twitter
vy,-0.0037284894116970924,1179090464290611201_twitter
made,-0.0023192449316577464,1179090464290611201_twitter
user,-0.00206125584449667,1179090464290611201_twitter
imagine,-0.001597834024669801,1179090464290611201_twitter
a,-0.0015752689927601778,1179090464290611201_twitter
environment,-0.001274939472131705,1179090464290611201_twitter
gang,-0.0009552234581426996,1179090464290611201_twitter
liking,0.0007690344445214277,1179090464290611201_twitter
haha,-0.00043963622272178614,1179090464290611201_twitter
not,4.080047903985594e-05,1179090464290611201_twitter
muslim,0.05724633279909323,9560440_gab
is,-0.04153585528797522,9560440_gab
he,0.03813452522721932,9560440_gab
to,-0.03813159145303414,9560440_gab
refugees,-0.03526475236237969,9560440_gab
the,0.03370870170090319,9560440_gab
poland,0.029660793125667908,9560440_gab
have,-0.026186551569616447,9560440_gab
will,0.02607519760737727,9560440_gab
maybe,0.02458330487330631,9560440_gab
for,-0.023967419422462537,9560440_gab
moving,0.020327366805658813,9560440_gab
open,0.016680451263686075,9560440_gab
where,-0.01628682723259678,9560440_gab
borders,0.012948610614546472,9560440_gab
accepted,0.008236175816567447,9560440_gab
so,-0.007060363804470671,9560440_gab
on,0.0064241939163568965,9560440_gab
move,-0.0040875408048815665,9560440_gab
uk,-0.0027679483009305276,9560440_gab
ghetto,-0.26275959550168737,1480557_gab
rats,0.13716309868444868,1480557_gab
enough,0.1194034499580381,1480557_gab
season,0.11130013096448935,1480557_gab
war,0.1029131897109069,1480557_gab
do,0.10160064731644493,1480557_gab
the,0.09491594025930399,1480557_gab
living,-0.09277122767478362,1480557_gab
hand,0.08998931697928711,1480557_gab
open,-0.08740584449140502,1480557_gab
hunting,0.08315728428709662,1480557_gab
safety,-0.06944239040664071,1480557_gab
civil,0.05503529688926903,1480557_gab
so,0.05234185711299752,1480557_gab
like,-0.04177078784875769,1480557_gab
and,-0.02617280602473197,1480557_gab
of,-0.01791276292669683,1480557_gab
i,0.015669939319360605,1480557_gab
when,-0.015631009181603612,1480557_gab
get,0.009527712653380788,1480557_gab
